NSID,W1GrssyrMP,W1GrssyrHH,W1wrk1aMP,W1condur5MP,W1hea2MP,W1NoldBroHS,W1InCarHH,W1hous12HH,W1usevcHH,W1hiqualmum,W1hiqualdad,W1wrkfulldad,W1wrkfullmum,W1empsmum,W1empsdad,W1ch0_2HH,W1ch3_11HH,W1ch12_15HH,W1ch16_17HH,IndSchool,W1marstatmum,W1depkids,W1famtyp2,W1nssecfam,W1ethgrpYP,W1heposs9YP,W1hwndayYP,W1truantYP,W1alceverYP,W1bulrc,W1disabYP,W1yschat1,W2ghq12scr,W2disc1YP,W2depressYP,W4AlcFreqYP,W4CannTryYP,W4NamesYP,W4RacismYP,W4empsYP,W4schatYP,W4Childck1YP,W5JobYP,W5EducYP,W5Apprent1YP,W6JobYP,W6UnivYP,W6EducYP,W6acqno,W6gcse,W6als,W6OwnchiDV,W6DebtattYP,W6NEETAct,W8DGHQSC,W8DMARSTAT,W8DACTIVITYC,W8DWRK,W8CMSEX,W8TENURE,W8DACTIVITY,W8QDEB2,W8QMAFI,W8DINCW
NS19950V,-1,-1,1,1,2,2,1,2,1,9,7,1,1,1,1,0,2,2,0,0,2,4,0,2,8,2,1,2,1,2,3,36,7,1,3,2,2,1,2,5,16,-91,1,1,2,2,1,-91,1,4,4,2,14,-91,3,1,1,1,2,5,1,40000,5,316.73
NS10044Z,14400,-92,2,1,2,0,1,2,1,7,2,1,2,2,1,0,0,1,0,0,2,1,0,1,1,1,3,2,2,1,3,42,0,2,1,3,2,2,2,5,15,-91,2,1,2,2,1,-91,1,4,4,2,13,-91,6,2,1,1,2,7,1,2000,1,316.69
NS20442Q,29724,74724,1,1,2,1,1,2,1,2,3,1,1,1,1,0,0,2,0,0,2,2,0,2,3,1,3,2,2,2,3,41,0,2,2,3,2,2,2,5,13,-91,2,1,2,2,1,-91,1,4,4,2,12,-91,1,1,2,1,2,5,4,-1,1,316.64
NS10222M,-91,-1,10,1,2,2,1,4,1,16,14,3,3,6,4,0,2,1,1,0,2,4,0,5,1,2,3,-92,1,1,3,37,0,2,1,3,1,2,2,6,13,-91,1,2,2,1,2,2,9,4,4,2,12,-91,0,1,1,1,1,4,1,200,2,316.61
NS23880M,-92,-92,2,1,2,0,1,2,1,15,9,1,2,2,1,0,0,1,0,0,2,1,0,4,3,1,5,2,2,1,3,41,0,2,1,-91,2,2,2,5,15,-91,2,1,2,2,2,1,3,4,1,2,14,-91,0,1,1,1,2,5,1,-1,1,316.61
NS22512A,4680,4680,2,1,1,0,1,5,2,8,-98,-98,2,2,-98,0,0,2,0,0,5,2,1,6,1,3,-91,2,1,2,2,29,0,2,1,2,1,2,2,5,11,-91,2,1,2,2,2,1,6,2,4,2,14,-91,5,1,1,1,2,4,2,-1,1,316.51
NS17586K,-999,-999,2,1,2,0,1,1,1,15,14,1,2,2,1,0,0,1,1,0,2,2,0,5,8,1,3,2,2,2,3,44,0,2,1,-91,2,2,2,5,18,-91,2,1,2,2,1,-91,1,4,4,2,10,-91,5,1,1,1,2,5,1,12000,3,316.51
NS20758Y,-999,-999,2,1,1,-995,1,2,1,15,2,3,2,2,8,0,0,1,0,0,2,1,0,3,3,1,4,-92,2,1,1,31,0,2,1,-91,2,2,2,5,15,-91,2,1,2,2,1,-91,1,4,4,2,11,-91,8,1,1,1,2,5,1,100,2,316.51
NS20398S,14487.72,54903.72,10,1,2,1,1,2,2,16,15,1,3,6,1,0,1,1,0,0,2,2,0,2,1,2,1,2,1,2,3,34,0,2,1,2,1,2,2,4,12,-91,1,2,1,1,2,2,9,4,4,2,8,-91,0,1,2,1,1,4,3,10000,2,316.47
NS13000D,3793.92,16377.92,2,2,2,0,1,6,1,20,20,1,2,2,1,0,0,1,0,0,2,1,0,7,1,2,2,2,1,2,3,44,1,2,1,5,2,2,2,1,15,-91,1,2,2,1,2,2,9,4,4,2,16,-91,0,1,1,1,2,4,2,-9,1,316.42
NS24941H,18000,-99,2,1,1,0,1,1,1,1,-99,1,2,2,1,0,0,1,1,1,2,2,0,-99,1,3,5,-92,2,1,1,34,3,-92,1,-91,2,2,2,5,12,-91,1,1,2,1,2,1,9,4,4,2,8,-91,4,1,1,1,1,7,2,-1,1,316.4
NS10065P,-1,-1,2,2,1,1,1,2,1,7,13,1,2,2,1,0,1,1,0,0,2,2,0,7,1,3,3,2,2,2,3,39,0,2,2,5,2,2,2,5,17,-91,1,1,2,1,2,2,9,4,4,2,11,-91,0,1,1,1,2,2,1,-1,2,316.37
NS12670H,2602.6,22362.6,2,1,2,0,1,2,1,15,9,1,2,2,1,0,0,1,1,0,2,2,0,7,1,3,3,2,2,2,3,42,0,2,1,3,2,2,2,1,15,-91,1,2,1,1,2,2,9,4,4,-94,10,-91,1,1,1,1,2,2,1,-9,1,316.28
NS24234B,-1,-1,2,1,2,3,1,2,1,15,4,1,2,2,1,0,2,2,0,0,2,4,0,2,2,2,3,1,1,2,3,33,4,2,3,5,2,2,1,5,16,-91,1,1,2,1,1,-91,1,4,4,2,16,-91,0,1,1,1,2,2,1,-1,2,316.27
NS10874A,25000,47000,4,1,2,2,1,6,1,15,15,1,2,2,1,0,1,2,0,0,2,3,0,4,3,2,4,2,2,2,3,35,0,2,2,4,2,2,2,5,15,-91,1,1,2,1,1,-91,1,4,4,2,18,-91,0,1,1,1,1,5,1,-1,1,316.15
NS24629W,18500,-99,1,1,1,0,1,2,1,7,-99,1,1,1,1,0,0,2,0,0,2,2,0,2,8,1,5,2,2,2,2,41,0,2,1,-91,2,2,2,5,16,-91,1,1,2,2,1,-91,1,4,4,2,16,-91,3,1,3,1,1,2,11,-1,2,316.09
NS26014Z,29120,73120,2,1,1,0,1,2,1,2,2,1,2,2,1,0,0,1,1,0,2,2,0,1,1,1,5,2,2,1,3,33,0,2,2,5,1,1,2,5,15,-91,1,1,2,2,2,2,9,4,4,2,15,-91,0,1,4,2,1,4,5,-1,2,315.98
NS18780D,20400,-92,1,1,2,1,1,2,1,16,4,1,1,1,1,0,1,1,0,1,2,2,0,2,1,1,5,2,1,1,3,45,3,2,3,3,2,1,2,5,17,-91,1,1,2,1,2,2,9,4,4,2,14,-91,7,1,1,1,2,4,1,8000,2,315.92
NS22706P,13000,-99,1,1,1,1,1,2,1,16,-99,3,1,1,3,0,1,1,0,0,2,2,0,3,3,1,3,-92,1,1,3,34,9,-1,4,4,2,2,2,5,10,-91,1,1,2,1,2,1,3,4,1,-94,15,-91,9,1,5,2,2,5,6,12000,3,315.92
NS24388F,-91,20400,10,1,2,1,1,6,1,16,16,1,3,6,1,1,0,1,1,0,2,2,0,2,1,3,3,2,1,2,3,23,12,2,4,3,1,2,2,1,7,-91,2,2,2,2,2,2,9,4,4,1,14,2,10,3,1,1,2,4,2,2000,2,315.87
NS21927N,-91,17290,10,1,1,0,1,5,1,17,20,1,3,6,1,0,0,1,1,0,2,2,0,2,1,2,5,2,1,1,3,30,9,2,4,2,1,2,2,9,5,-91,2,2,2,2,2,2,9,4,4,2,4,-91,10,1,1,1,2,4,2,-1,3,315.87
NS10596K,-91,10582,10,1,2,0,1,4,1,15,13,1,3,6,1,0,0,1,0,0,2,1,0,6,1,2,2,2,2,2,3,30,1,2,1,3,2,2,2,2,14,-91,1,2,2,1,2,2,9,4,4,2,13,-91,4,1,1,1,1,7,1,9000,2,315.86
NS16146C,-91,15470,9,1,1,2,1,2,1,15,15,1,3,8,1,0,1,2,0,0,2,3,0,5,1,3,5,2,1,1,3,44,0,1,1,3,2,2,2,5,4,-91,1,2,2,1,2,2,9,4,4,2,12,-91,0,2,1,1,2,2,1,50,2,315.84
NS18396W,22800,43200,1,1,1,0,1,2,1,2,2,1,1,1,1,0,0,1,1,0,2,2,0,2,1,1,3,2,1,1,2,33,0,2,1,2,1,2,2,5,18,-91,1,1,2,1,2,2,9,4,4,2,13,-91,1,1,1,1,1,5,1,212000,2,315.79
NS21296J,-1,-1,2,1,2,1,1,2,1,6,8,1,2,2,1,0,1,1,0,0,2,2,0,5,1,1,2,2,1,2,3,42,0,2,1,2,1,2,2,5,16,-91,1,1,1,1,2,1,9,4,4,2,5,-91,0,1,2,1,1,7,3,600,1,315.79
NS17065J,-91,54000,10,1,2,2,1,2,1,2,2,1,3,6,1,0,1,2,1,0,2,4,0,1,1,1,5,2,1,1,3,39,0,2,2,2,1,1,2,5,13,-91,2,1,2,2,2,1,3,4,1,2,16,-91,3,1,1,1,1,4,1,-1,1,315.78
NS23355Y,24992.76,24992.76,1,1,1,0,1,2,1,1,-99,-99,1,1,-99,0,0,1,0,1,5,1,0,2,1,-1,4,2,-1,1,3,26,2,2,2,3,1,2,1,5,16,-91,2,2,2,1,2,1,9,4,4,2,12,-91,0,1,1,1,2,2,1,-1,2,315.74
NS18416R,12000,12000,1,1,2,1,1,2,2,15,-98,-98,1,1,-98,0,1,1,0,0,5,2,1,5,1,2,0,2,1,1,3,37,0,2,2,5,2,1,2,5,17,-91,2,1,2,2,2,1,9,4,4,2,13,-91,1,1,1,1,2,4,1,-1,1,315.74
NS22484M,-92,-92,1,1,2,0,1,2,2,15,14,1,1,1,1,0,0,1,0,0,2,1,0,5,3,1,5,2,2,2,3,39,0,2,2,-91,2,2,2,5,16,-91,2,1,2,1,1,-91,1,4,4,2,11,-91,0,1,1,1,2,5,1,-1,2,315.7
NS22274N,21840,24336,1,1,2,1,1,2,1,19,14,1,2,2,1,0,1,1,0,0,2,2,0,6,1,1,5,2,2,1,3,30,8,1,3,5,2,1,1,5,11,-91,2,1,2,2,1,-91,1,4,4,2,14,-91,2,1,4,2,1,5,5,0,2,315.69
NS19068D,7714.2,-92,2,1,2,1,1,2,1,15,8,1,2,2,1,0,1,1,1,0,2,3,0,1,1,1,3,2,2,2,3,36,1,2,1,3,2,2,2,5,18,-91,1,1,2,2,1,-91,1,4,4,2,16,-91,1,1,1,1,1,4,1,-1,1,315.66
NS11868F,-91,-999,10,1,2,2,1,4,1,16,16,1,3,6,1,0,1,2,1,0,2,4,0,6,1,3,1,1,1,1,1,18,8,2,3,5,2,2,2,5,7,-91,2,1,2,2,2,1,9,4,4,2,12,-91,3,1,1,1,1,7,2,1500,2,315.66
NS21512E,5358.6,27358.6,2,1,1,0,1,1,1,15,8,1,2,2,1,0,0,1,1,0,2,1,0,3,1,3,3,-92,2,1,3,28,1,-1,2,4,2,2,2,5,15,-91,1,1,2,1,2,2,6,2,4,2,12,-91,9,1,1,1,1,5,1,-1,2,315.63
NS12593Y,24935.04,29303.04,1,1,2,1,1,2,1,16,4,1,2,2,1,0,0,2,0,0,2,2,0,3,1,1,5,2,1,2,3,47,0,2,1,2,2,1,2,5,17,-91,1,1,2,1,1,-91,1,4,4,2,17,-91,1,6,1,1,2,4,1,6700,2,315.6
NS24379M,-999,-92,1,1,2,1,1,2,1,9,9,1,1,1,1,0,1,1,0,0,2,2,0,2,2,3,3,2,1,2,3,35,0,1,2,-91,2,2,2,5,16,-91,1,1,2,1,1,-91,1,4,4,2,11,-91,8,1,1,1,2,2,2,-1,2,315.6
NS22034F,-1,-1,2,1,2,1,1,2,1,9,15,1,2,2,1,0,1,1,0,0,2,2,0,1,1,1,3,2,1,2,3,35,0,2,1,2,2,-1,2,5,16,-91,1,1,2,1,2,2,3,4,1,2,14,-91,0,1,1,1,1,5,1,150,2,315.56
NS12794D,9260.16,-1,2,1,2,0,1,2,1,14,9,1,2,2,1,0,0,1,0,0,2,1,0,5,1,2,5,2,2,2,2,28,1,1,3,2,1,2,1,5,16,-91,2,1,2,2,2,1,9,4,4,2,12,-91,1,1,1,1,1,4,1,-1,1,315.54
NS13203L,-91,-92,10,1,2,1,1,2,1,15,4,1,3,6,1,0,1,2,1,0,2,4,0,2,1,4,5,2,1,2,3,34,0,2,1,3,2,2,2,5,15,-91,1,1,2,1,2,1,9,4,4,2,10,-91,0,1,1,1,2,2,1,-1,1,315.51
NS23948V,-92,-92,2,1,2,1,1,6,2,15,-98,-98,2,2,-98,0,1,2,0,0,1,3,1,6,1,2,4,2,2,2,3,37,1,2,1,6,2,1,2,5,11,-91,1,2,2,1,2,2,9,4,4,2,8,-91,8,1,10,2,2,4,14,-1,2,315.48
NS24194R,-999,-999,2,1,2,3,1,1,1,13,9,2,2,2,2,0,3,1,0,0,2,4,0,4,2,1,5,2,1,2,3,43,0,2,2,-99,-99,-99,-99,4,-99,-99,1,2,2,1,1,-91,1,4,4,2,18,-91,0,1,1,1,2,5,1,2700,2,315.47
NS16250S,-91,17000,8,1,1,1,1,2,1,15,5,1,3,8,1,0,1,2,0,0,2,3,0,4,1,1,5,2,-1,2,3,39,0,2,2,5,2,2,2,5,15,-91,2,1,2,2,2,1,9,4,4,2,14,-91,1,1,1,1,2,4,2,-1,2,315.46
NS10205B,-999,-999,1,1,1,0,1,2,1,9,20,1,1,1,1,0,0,1,0,0,2,1,0,1,3,2,3,2,2,1,3,39,1,-1,2,3,2,2,2,5,13,-91,1,1,2,1,1,-91,1,4,4,2,17,-91,0,2,1,1,2,4,1,-9,1,315.44
NS12909M,7815.6,36694.84,1,1,2,0,1,5,1,20,1,1,1,1,1,0,0,1,1,0,2,2,0,2,1,2,1,2,2,2,3,45,0,2,1,-91,2,2,2,2,15,-91,1,2,2,1,2,2,9,4,4,2,14,-91,0,1,1,1,1,4,1,-1,2,315.38
NS12411M,-92,-1,2,1,2,1,1,2,1,16,5,1,2,2,1,0,1,1,0,0,2,2,0,-94,1,1,5,2,2,2,3,42,0,2,2,6,2,2,2,5,13,-91,1,2,2,1,1,-91,1,4,4,2,15,-91,0,1,1,1,1,5,1,-1,2,315.37
NS22940Q,32600,37924.8,1,1,2,0,1,2,1,7,7,1,2,2,1,0,0,1,1,0,2,2,0,2,1,2,1,2,-1,2,3,33,0,2,1,-91,2,2,2,5,15,-91,2,1,2,2,2,1,3,4,1,2,18,-91,0,1,5,2,1,4,6,-1,3,315.36
NS23929G,19240,46176,1,1,2,0,1,2,1,7,2,1,1,1,1,0,0,1,1,0,2,2,0,2,1,2,-91,2,2,2,2,47,0,2,2,6,2,2,2,5,13,-91,2,1,2,2,2,1,9,4,4,2,9,-91,0,1,1,1,1,5,1,-1,1,315.36
NS24723R,5625.36,-92,2,1,1,1,1,2,1,15,2,1,2,2,1,0,0,3,0,0,5,3,0,3,1,-1,5,2,1,2,3,42,3,2,1,3,2,2,2,5,18,-91,1,2,2,1,2,2,9,4,4,2,14,-91,0,2,1,1,2,2,1,14000,2,315.35
NS24942J,-91,-91,10,1,2,1,1,4,1,20,20,3,3,6,3,0,1,1,1,0,2,3,0,2,1,2,3,1,2,-1,3,34,0,2,1,-91,2,2,2,5,17,-91,1,1,2,2,1,-91,1,4,4,2,13,-91,1,1,1,1,2,7,1,-1,2,315.31
NS25854Z,-1,-1,3,1,2,6,1,2,1,20,14,1,2,2,1,0,4,2,2,0,2,7,0,4,5,1,5,1,2,2,3,38,2,2,2,-91,-92,2,2,5,13,-91,1,1,2,1,2,1,6,2,4,2,14,-91,0,1,1,1,2,5,2,-8,2,315.29
NS11568Z,-91,-999,6,1,2,1,1,2,1,8,20,1,3,5,1,0,1,1,0,0,2,2,0,4,2,3,3,2,-92,2,3,41,0,2,2,2,1,2,2,5,15,-91,1,2,2,2,1,-91,1,4,4,2,13,-91,0,1,1,1,2,4,1,200,2,315.25
NS15882W,40000,40000,1,1,2,2,1,2,1,20,7,1,3,6,1,0,2,1,0,0,2,3,0,2,3,1,5,2,2,2,3,37,0,2,2,5,2,2,2,5,13,-91,1,1,2,2,1,-91,1,4,4,2,12,-91,0,1,1,1,2,5,1,-1,1,315.22
NS13455Q,13312,263312,1,1,1,2,1,2,1,15,2,1,1,1,1,0,1,2,1,0,2,4,0,4,4,-1,2,2,2,1,3,26,12,2,4,-91,2,2,2,5,13,-91,2,1,2,2,2,1,9,4,4,2,17,-91,7,1,1,1,2,4,1,-1,2,315.19
NS24365N,3996.72,13609.44,2,1,1,0,1,1,1,15,9,1,2,2,1,0,0,1,1,0,2,2,0,6,1,3,4,2,2,1,3,30,0,-1,1,3,2,2,2,2,11,-91,1,2,1,1,2,1,9,4,4,2,7,-91,0,2,1,1,1,2,1,-1,2,315.19
NS11319Y,13468,13468,1,2,2,0,1,2,1,9,-98,-98,1,1,-98,0,0,1,0,0,5,1,1,3,1,3,2,1,1,1,3,28,2,1,3,3,1,2,2,5,7,-91,2,1,2,2,2,2,9,4,4,2,5,1,0,1,1,1,1,7,1,-1,2,315.18
NS16739Z,-92,-92,1,1,2,0,1,2,1,2,2,1,1,1,1,0,0,1,1,0,2,2,0,1,1,2,4,2,2,2,3,34,1,2,1,3,1,2,2,5,14,-91,2,2,2,2,1,-91,1,4,4,2,17,-91,0,1,1,1,2,4,2,-1,2,315.13
NS14995A,-1,-1,1,1,2,0,1,2,1,2,4,1,1,1,1,0,0,1,0,0,2,1,0,4,3,1,4,2,2,1,3,41,5,1,2,6,2,2,2,5,17,-91,1,1,2,2,1,-91,1,4,4,2,13,-91,4,1,1,1,2,4,1,300,4,315.12
NS26035P,4455.36,22733.36,2,1,2,0,1,1,1,15,13,1,2,2,1,0,0,2,0,0,2,2,0,5,1,2,5,2,2,2,3,37,0,2,1,5,2,2,2,5,17,-91,2,1,2,1,2,2,9,4,4,2,14,-91,0,1,1,1,1,5,1,-1,1,315.07
NS20446V,-91,-999,9,1,1,1,1,2,1,15,5,1,3,8,1,0,0,2,0,0,2,2,0,4,1,2,4,2,1,1,3,36,0,2,2,2,2,2,2,5,14,-91,1,1,2,1,1,-91,1,4,4,2,12,-91,7,1,1,1,1,7,1,-1,4,315.04
NS21834C,-92,-92,1,2,2,0,1,4,1,9,9,1,1,1,1,0,0,1,1,0,2,2,0,4,1,3,3,2,1,1,3,37,0,2,-1,-91,2,2,2,5,11,-91,1,2,2,1,2,2,1,4,4,2,15,-91,0,1,9,2,2,4,13,1500,1,314.95
NS21957X,10280.4,52280.4,1,1,2,0,1,2,1,15,4,1,1,1,1,0,0,1,0,0,2,1,0,5,1,3,1,2,1,2,3,34,-99,-99,-99,2,1,2,2,5,9,-91,1,1,2,2,2,2,9,4,4,2,16,-91,1,1,1,1,1,7,1,290,3,314.89
NS20499W,7878,29328,2,1,2,1,1,2,1,15,8,1,2,2,1,0,0,2,0,0,2,2,0,5,1,2,1,2,1,2,1,38,0,2,2,5,2,1,2,5,18,-91,1,1,2,1,2,1,9,4,4,2,11,-91,0,2,1,1,1,4,1,2400,2,314.88
NS18308X,9408,49408,2,1,2,0,1,1,1,2,2,1,2,2,1,0,0,1,1,0,2,2,0,2,1,-1,5,2,2,1,1,31,0,2,2,5,2,2,2,5,11,-91,2,1,2,1,2,1,3,4,1,2,12,-91,1,1,1,1,1,4,1,-1,2,314.8
NS10685R,4212,33212,2,1,2,1,1,2,1,2,2,1,2,2,1,0,1,1,0,0,2,2,0,2,1,1,2,2,2,1,2,40,1,2,1,-91,2,1,2,5,15,-91,2,1,2,2,1,-91,1,4,4,2,5,-91,3,1,1,1,1,4,1,-1,2,314.8
NS21694Q,19240,34216,1,1,2,1,1,2,1,15,20,1,1,1,1,0,1,1,0,0,2,2,0,6,1,1,3,2,2,2,3,39,3,2,3,3,2,2,2,5,17,-91,1,1,2,2,1,-91,1,4,4,2,12,-91,1,1,1,1,2,5,1,-1,2,314.71
NS18609E,11496,27496,1,1,2,1,1,2,1,14,8,1,1,1,1,0,1,1,0,0,2,2,0,2,1,1,5,2,1,1,3,46,5,2,3,4,2,2,2,5,13,-91,1,1,2,1,2,1,3,4,1,2,10,-91,2,1,1,1,2,4,1,-1,2,314.71
NS20915W,13200,13200,1,1,2,0,1,7,1,4,-98,-98,1,1,-98,0,0,2,0,0,5,2,1,3,1,1,3,2,1,1,3,28,5,2,-1,2,1,1,2,5,17,-91,1,1,2,1,2,2,3,4,1,2,18,-91,1,1,5,2,1,4,6,290,2,314.63
NS10143A,6120.4,-92,2,1,2,2,1,2,1,16,16,1,2,2,1,0,2,1,0,0,2,3,0,6,1,1,5,2,2,2,3,34,0,2,2,2,2,2,2,5,18,-91,1,1,2,2,2,2,9,4,4,2,6,1,1,1,1,1,2,2,1,2500,2,314.61
NS20124X,-1,-1,2,1,2,0,1,2,1,20,15,1,2,2,1,0,0,1,1,0,2,1,0,6,1,2,4,2,-1,2,3,34,2,2,3,4,2,2,2,5,16,-91,1,1,2,1,1,-91,1,4,4,2,13,-91,1,2,1,1,2,2,2,1400,3,314.61
NS18302Q,-91,-99,10,1,2,3,2,-91,1,2,-99,1,3,6,1,0,2,2,0,0,2,4,0,2,1,1,5,2,2,2,3,42,0,2,1,4,2,2,2,5,17,-91,1,1,2,1,1,-91,1,4,4,2,11,-91,1,2,1,1,1,2,1,30000,1,314.6
NS11920W,-91,15000,10,1,2,2,1,2,1,2,20,1,3,6,1,0,1,2,0,0,2,3,0,2,1,1,5,2,2,1,3,41,0,2,2,3,2,1,2,5,9,-91,1,1,2,1,1,-91,1,4,4,2,17,-91,5,1,1,1,1,2,2,-1,2,314.52
NS11147A,-1,-1,3,1,2,2,1,1,1,15,16,1,1,1,1,0,1,2,0,0,2,3,0,4,3,1,4,2,2,2,3,37,1,-92,2,-91,2,2,2,5,19,-91,2,1,2,2,1,-91,1,4,4,2,11,-91,1,1,1,1,2,5,2,-1,2,314.51
NS24566T,-92,-92,1,1,1,0,1,2,1,7,1,1,3,6,1,0,0,1,0,1,2,1,0,1,1,1,4,2,1,1,3,38,4,2,3,4,2,2,1,5,17,-91,2,1,2,2,2,2,9,4,4,2,22,-91,0,1,1,1,1,4,1,350,1,314.51
NS19538F,-91,10420.8,10,1,1,1,1,2,1,14,13,1,3,6,1,0,1,1,1,0,2,3,0,-94,1,2,1,2,1,1,3,34,3,2,2,6,2,1,2,5,14,-91,1,1,2,1,2,1,3,4,1,2,18,-91,1,1,1,1,1,4,1,500,2,314.43
NS24745H,29000,58000,1,1,2,0,1,2,1,4,1,1,1,1,1,0,0,1,1,1,2,2,0,2,1,2,5,2,1,2,2,42,0,2,1,6,2,2,2,5,16,-91,2,1,2,2,1,-91,1,4,4,2,13,-91,1,1,1,1,2,2,2,-1,1,314.41
NS13386Y,5668,-99,2,1,2,1,1,5,1,15,-99,1,2,2,1,0,1,1,0,0,2,2,0,-99,1,2,3,2,2,2,3,29,0,2,1,3,2,2,2,2,13,-91,1,2,2,1,2,2,9,4,4,2,6,-91,0,1,1,1,2,4,2,2000,2,314.28
NS18519X,4420,33916,2,1,2,0,1,2,1,7,3,1,2,2,1,0,0,2,1,0,2,3,0,1,1,2,-91,2,2,1,3,33,7,2,3,3,2,1,2,5,17,-91,1,1,2,1,2,2,9,4,4,2,3,-91,0,1,1,1,1,2,1,-1,1,314.21
NS18147V,30000,50820.8,1,1,2,0,1,2,1,2,16,1,1,1,1,0,0,1,1,0,2,2,0,2,1,3,1,2,2,1,3,21,6,2,4,3,2,1,2,1,4,-91,1,2,1,1,2,2,9,4,4,2,9,-91,10,1,1,1,2,2,1,-8,2,314.13
NS23146A,7415.2,7415.2,1,1,2,2,1,4,2,4,-98,-98,1,1,-98,0,0,1,0,0,1,1,1,6,1,4,5,2,2,1,2,32,5,2,2,5,2,2,2,5,15,-91,1,1,2,1,2,1,3,4,1,2,4,-91,0,1,1,1,2,7,1,-1,2,314.11
NS16015Q,6250.4,36250.4,2,1,2,2,1,2,1,15,4,1,2,2,1,0,2,1,0,0,2,3,0,2,1,3,1,1,1,2,3,27,9,2,4,1,1,2,2,2,17,-91,1,1,2,1,2,1,3,4,1,2,13,-91,0,2,9,2,1,4,13,3500,1,314.1
NS11500Y,-999,-999,1,1,2,0,1,2,1,4,-98,-98,1,1,-98,0,0,1,1,1,5,2,1,4,1,3,4,2,2,2,3,31,1,1,2,2,1,2,2,5,13,-91,1,1,2,1,2,2,9,4,4,2,9,-91,0,1,1,1,2,4,2,-1,2,314.09
NS11542D,9453.6,27731.6,1,1,2,1,1,2,1,16,16,1,1,1,1,0,1,1,0,0,3,2,0,2,1,1,-91,-1,1,1,3,31,0,2,2,3,2,1,2,5,9,-91,2,2,2,2,2,2,9,4,4,2,15,1,0,2,9,2,2,3,13,22000,3,314.05
NS22095Z,3480,21480,2,1,1,1,1,2,1,2,13,1,2,2,1,0,0,2,0,0,2,2,0,1,6,2,5,2,2,-1,3,34,4,2,3,3,1,2,2,5,14,-91,1,1,2,2,1,-91,1,4,4,2,13,-91,5,1,1,1,1,4,1,13000,2,313.96
NS18650S,9375.6,24362.52,1,1,2,2,1,2,1,15,16,1,1,1,1,0,2,1,0,0,2,3,0,5,1,1,4,2,2,2,3,36,0,2,1,5,2,2,2,5,11,-91,1,2,2,1,1,-91,1,4,4,2,11,-91,0,1,1,1,2,5,1,-1,1,313.92
NS16313V,-1,-1,2,1,2,2,1,2,1,8,14,1,2,2,1,0,1,2,0,0,2,3,0,4,2,4,3,1,1,1,3,24,1,2,3,3,1,2,2,5,11,-91,1,1,2,1,2,2,9,4,4,2,10,-91,4,1,5,2,2,4,6,10877,3,313.9
NS17585J,-1,-1,1,1,1,1,1,2,1,15,-98,-98,1,1,-98,0,1,1,0,0,5,2,1,6,1,2,3,2,1,1,3,40,6,2,2,6,2,2,2,5,12,-91,2,1,2,2,1,-91,1,4,4,2,12,-91,4,1,1,1,1,7,1,-1,2,313.85
NS15825G,-1,-1,2,1,2,3,1,2,1,15,20,1,2,2,1,0,2,2,0,0,2,4,0,5,7,1,5,2,-1,2,3,44,0,-1,1,-91,2,2,2,5,16,-91,2,1,2,2,1,-91,1,4,4,2,13,-91,0,1,1,1,2,2,1,1000,2,313.8
NS18143Q,6791.2,6791.2,2,1,2,2,1,2,1,15,-98,-98,2,2,-98,0,1,2,0,0,4,3,1,3,1,3,2,2,1,2,3,43,0,2,1,4,2,2,2,5,14,-91,1,2,2,1,2,2,9,4,4,2,13,-91,3,1,9,2,2,4,13,8500,2,313.76
NS11390V,22000,50000,1,1,1,0,1,2,1,7,1,1,1,1,1,0,0,1,1,0,2,2,0,1,1,2,5,2,1,1,3,37,0,2,2,5,2,2,2,5,15,-91,2,2,2,1,2,2,9,4,4,2,12,-91,8,1,1,1,2,7,1,7000,1,313.72
NS12724R,9984,20800,1,1,1,2,1,2,1,20,20,1,1,1,1,0,1,2,1,0,2,4,0,-99,1,3,3,2,1,2,3,36,8,2,4,6,1,2,2,4,16,-91,1,2,2,1,2,1,9,4,4,2,10,-91,3,1,1,1,2,7,1,7500,2,313.7
NS25671F,8112,-999,2,1,2,1,1,2,1,7,13,1,2,2,1,0,1,1,2,0,2,3,0,4,1,4,1,2,2,2,3,29,0,2,1,5,2,2,2,5,11,-91,1,1,2,1,2,1,9,4,4,2,10,-91,0,1,1,1,2,7,1,-1,1,313.69
NS12118N,11232,-99,1,1,2,0,1,2,1,2,-99,1,1,1,1,0,0,1,1,0,2,2,0,-99,1,1,5,2,1,2,3,34,0,2,2,3,2,1,2,5,15,-91,1,1,2,2,1,-91,1,4,4,2,10,-91,3,1,1,1,2,4,1,-1,2,313.59
NS13256M,10530,-92,5,1,2,0,1,2,1,15,8,1,3,3,1,0,0,1,1,0,2,2,0,5,1,1,5,2,-92,1,3,44,0,2,1,5,2,2,2,5,16,-91,1,1,2,1,1,-91,9,4,4,2,9,-91,0,1,1,1,2,5,1,0,2,313.59
NS12741C,10800,-1,1,1,2,0,1,2,1,15,13,1,1,1,1,0,0,1,0,0,2,1,0,5,1,1,3,2,1,2,3,36,3,2,4,2,2,2,2,2,12,-91,1,1,1,1,2,1,9,4,4,2,8,-91,0,1,1,1,2,2,1,-8,2,313.57
